H0,H1,H2,alias,url,date
Will Covid-19 accelerate the use of robots at work?,Robot workers can help us keep social distance but once machines take over it will be hard to go back.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Care home virus deaths 'far higher' than figures,A new report suggests deaths in residential care linked to Covid-19 could have doubled over a month.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Boko Haram suspects 'die of poison' in Chad jail,The 44 men were taken into custody around Lake Chad during an offensive against Islamist militants.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Jailed Iranian Instagram star 'has coronavirus',"Sahar Tabar rose to fame over her pictures, which were said to resemble an eerie Angelina Jolie.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Capt Tom to be guest of honour at hospital opening,The 99-year-old will join the opening of a Nightingale hospital in Yorkshire via video link.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
,Spain to allow children outside after six weeks,"Their confinement will soon be eased, as the latest death toll from coronavirus shows a dip.",bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.743592
,Star-studded concert celebrates health workers,"Lady Gaga, Billie Eilish, Taylor Swift, Paul McCartney and the Rolling Stones all play live at home.",bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.743592
,Video 1 minute 33 seconds'You can catch Covid-19 more than once',A scientist working on a coronavirus vaccine says fighting off Covid-19 doesn't guarantee lifelong immunity.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.743592
,Video 46 secondsUS protests over coronavirus lockdown,Restrictions brought in to try to stop the spread of Covid-19 prompt demonstrations.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.743592
,Video 1 minute 7 secondsThe internet has fun with the BBC News theme tune,"Piano, dance, drums... people are sharing videos of their takes on the familiar music.",bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Orthodox Christians mark Easter under lockdown,The Holy Fire ceremony goes ahead in Jerusalem as most worshippers worldwide are told to stay at home.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Lifting lockdown requires 'balanced judgement',"Cabinet Office minister Michael Gove says reports schools could reopen on 11 May are ""not true"".",bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Will Covid-19 accelerate the use of robots at work?,Robot workers can help us keep social distance but once machines take over it will be hard to go back.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Care home virus deaths 'far higher' than figures,A new report suggests deaths in residential care linked to Covid-19 could have doubled over a month.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Will Covid-19 accelerate the use of robots at work?,Robot workers can help us keep social distance but once machines take over it will be hard to go back.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Care home virus deaths 'far higher' than figures,A new report suggests deaths in residential care linked to Covid-19 could have doubled over a month.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Boko Haram suspects 'die of poison' in Chad jail,The 44 men were taken into custody around Lake Chad during an offensive against Islamist militants.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Jailed Iranian Instagram star 'has coronavirus',"Sahar Tabar rose to fame over her pictures, which were said to resemble an eerie Angelina Jolie.",bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Capt Tom to be guest of honour at hospital opening,The 99-year-old will join the opening of a Nightingale hospital in Yorkshire via video link.,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Madrid’s medical heroes in fight of their lives,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,The 'king of oud' who was felled by coronavirus,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,'We are not prepared at all': Haiti on the edge,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,'Do I still pay my cleaner?' and other virus questions,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,How long does it take to recover from coronavirus?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,The view from my window,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,VideoThree simple tips to improve your memory,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,VideoNew mum meets baby after emergency birth in coma,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Ecuador's coronavirus nightmare in pictures,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,VideoApollo 13: The silence in the blackout,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,I lost my legs but I'm still dancing,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Could Donald Trump delay the presidential election?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Extreme piercing: A festival of self-inflicted pain,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,"A wedding, birth and baptism unite frontline families",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Will AI speed up discovery of a coronavirus cure?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,The scientists who made a 'home-brew' coronavirus test,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,'I'm scared my dreams of becoming a mother are gone',,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,In pictures: Sony World Photography Awards,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,VideoThe unexpected items countries deemed 'essential',,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Rescue on hold for fragile Notre Dame in Paris,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,The other big stories eclipsed by coronavirus,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,How lockdown redefines our weekends,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,The ‘real’ way to make pizza,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Why does cinema ignore climate change?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,How much of your body is actually you?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Can chicken soup cure the common cold?,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
,Why supermarkets won’t run out of food,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.744593
Exclusive Clips,". Community kitchens help feed Americans amid coronavirus crisisJoe Theismann on how to keep players, fans safeEx-NASA scientist on new UV light cleaning methodHow coronavirus impacts fire departmentsHope Rising concert raises money to fight coronavirusSenate adjourns without more Paycheck Protection fundingRep. Zeldin on stay-at-home orders amid pandemicIraq War vet reacts to Biden slamming TrumpEx-NFL wide receiver helps give resources to health care workersMichigan family spreads hope, love with chalk artDr. Siegel: Why coronavirus death rate probably not as highPastor Jeffress urges people of faith to take precautions",Show More,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.278860
,". MORE THAN PERSONALPelosi’s anti-Trump comments, defense of WHO ‘hurting our own nation,’ Graham saysNancy Pelosi says people protesting stay-at-home orders is 'really unfortunate'California city fills skate park with sand to deter rule-busting skateboardersCoronavirus pressures US manufacturers to bring plants home from ChinaCrowds flock to Jacksonville beaches; model lowers Florida's expected coronavirus death tollJudge halts Kansas governor's order limiting church gatherings to 10 people: reportNewt Gingrich: Like Marie Antoinette, Princess Pelosi enjoys luxuries but ignores needs of desperate people",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.278860
"Pelosi’s anti-Trump comments, defense of WHO ‘hurting our own nation,’ Graham says","Nancy Pelosi says people protesting stay-at-home orders is 'really unfortunate'California city fills skate park with sand to deter rule-busting skateboardersCoronavirus pressures US manufacturers to bring plants home from ChinaCrowds flock to Jacksonville beaches; model lowers Florida's expected coronavirus death tollJudge halts Kansas governor's order limiting church gatherings to 10 people: reportNewt Gingrich: Like Marie Antoinette, Princess Pelosi enjoys luxuries but ignores needs of desperate people",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.278860
,"VIRUS RX?Doctor says social distancing OK, but it’s keeping us from immunity fixKRISTEN WAGGONER: Amid COVID, drive-in restaurants OK, drive-in worship not so muchTrump ‘fomenting domestic rebellion,’ Dem governor Inslee saysBret Baier says officials '100 percent convinced that China covered up quickly' after coronavirus outbreak. GAGA’S ‘SUPERSTAR’Singer lavishes praise on embattled WHO director-generalSTEPHEN MOORE: Coronavirus and the left's radical 'degrowth' movementBeer may lose its fizz as CO2 supplies go flat during pandemicDr. Saphier agrees with new MIT model: America needs to 'hunker down for a bit more'FATAL CRASHBody ID’d as that of mayor who slammed Trump backersStimulus intended to help coronavirus-ravaged small businesses instead rewarding brokeragesTop coronavirus model significantly lowers total estimates of US deaths in new projectionGOP lawmakers introduce bill to allow Americans to sue China over coronavirus. 'OPEN FUDDRUCKERS!'This rich Hollywood star mocks protesters seeking to reopen economyWhich US states are ready for phase 1 of reopening after coronavirus lockdown?Joe Rogan brags about getting tested twice for coronavirus in three daysNY, NJ, Connecticut announce reopening of marinas amid coronavirus shutdowns",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.278860
"Doctor says social distancing OK, but it’s keeping us from immunity fix","KRISTEN WAGGONER: Amid COVID, drive-in restaurants OK, drive-in worship not so muchTrump ‘fomenting domestic rebellion,’ Dem governor Inslee saysBret Baier says officials '100 percent convinced that China covered up quickly' after coronavirus outbreak",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.278860
Singer lavishes praise on embattled WHO director-general,STEPHEN MOORE: Coronavirus and the left's radical 'degrowth' movementBeer may lose its fizz as CO2 supplies go flat during pandemicDr. Saphier agrees with new MIT model: America needs to 'hunker down for a bit more',,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
Body ID’d as that of mayor who slammed Trump backers,Stimulus intended to help coronavirus-ravaged small businesses instead rewarding brokeragesTop coronavirus model significantly lowers total estimates of US deaths in new projectionGOP lawmakers introduce bill to allow Americans to sue China over coronavirus. ,,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
This rich Hollywood star mocks protesters seeking to reopen economy,"Which US states are ready for phase 1 of reopening after coronavirus lockdown?Joe Rogan brags about getting tested twice for coronavirus in three daysNY, NJ, Connecticut announce reopening of marinas amid coronavirus shutdowns",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
Exclusive Clips,"Community kitchens help feed Americans amid coronavirus crisisJoe Theismann on how to keep players, fans safeEx-NASA scientist on new UV light cleaning methodHow coronavirus impacts fire departmentsHope Rising concert raises money to fight coronavirusSenate adjourns without more Paycheck Protection fundingRep. Zeldin on stay-at-home orders amid pandemicIraq War vet reacts to Biden slamming TrumpEx-NFL wide receiver helps give resources to health care workersMichigan family spreads hope, love with chalk artDr. Siegel: Why coronavirus death rate probably not as highPastor Jeffress urges people of faith to take precautions",Show More,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
,". VideoFox & FriendsHome contractor Skip Bedell shows you how to pressure wash your houseU.S.South braces for second round of tornadoes, high winds and flooding with millions at riskMediaNancy Pelosi on 'Fox News Sunday': Agreement on small business relief 'will be soon'VideoFox & FriendsPennsylvania struggles amid COVID-19 shutdownsMediaMichael Cohen writing tell-all on Trump to be released before election: reportU.S.Texas ambush shooting leaves 1 police officer dead, 2 wounded: reportsVideoWatters' WorldLarry Kudlow on plan to re-open America for business. LifestylePeople buying more of this while in quarantine: 'We've seen a tremendous spike'. Food & DrinkOut of yeast? You can still make breads without this important ingredientMarketsNeiman Marcus to file for bankruptcy as soon as this week: sourcesEntertainmentRolling Stones drummer Charlie Watts plays ‘air drums’ during coronavirus-relief gigPolitics‘Republican AOC’ Laura Loomer gains steam in Florida congressional run. EntertainmentBroadway star Nick Cordero faces leg amputation due to coronavirus, wife saysU.S.De Blasio: New Yorkers can report social distancing violations by texting photos to authoritiesU.S.Ohio Gov. DeWine: Sex-trafficking survivor in Kim Kardashian documentary has life sentence commuted amid coronavirusU.S.Organizer of NJ coronavirus stay-at-home protest hit with criminal violationEntertainmentKathie Lee Gifford's daughter says quarantine is 'turning me into my mother'SportsTop draft prospect had drug test 'flagged' at NFL Combine: reportCars + TrucksDivers find classic Ford Mustang among 9 cars dumped in Portland riverEntertainmentSinger slammed by troll who claimed husband is only faithful to her during quarantine. Food & DrinkWhen will Starbucks reopen closed stores?U.S.Pro-life leader considering legal action against San Francisco after crackdown on sidewalk counselingU.S.Protests and rallies across US call for end to coronavirus stay-at-home ordersPoliticsTrump: $19B farmer relief bill is 'well deserved'",,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
,,,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
Fox NationJoin Now,WATCH NOW FOR FREEJoin Abby Hornacek as she experiences the great outdoors while practicing social distancing!,Show More,foxnews,https://www.foxnews.com/,2020-04-19 15:01:40.279852
